blur_restaurant_uuid,date,weekday,site_id,village,price,yyyy-mm
r3588c2,2022-07-06,3,高雄市鳳山區,忠義里,7242.0,2022-07
r3588c2,2022-07-07,4,高雄市鳳山區,忠義里,9095.0,2022-07
r3588c2,2022-07-08,5,高雄市鳳山區,忠義里,5202.0,2022-07
r3588c2,2022-07-09,6,高雄市鳳山區,忠義里,17013.0,2022-07
r3588c2,2022-07-10,7,高雄市鳳山區,忠義里,19612.0,2022-07
r3588c2,2022-07-12,2,高雄市鳳山區,忠義里,10297.0,2022-07
r3588c2,2022-07-13,3,高雄市鳳山區,忠義里,8079.0,2022-07
r3588c2,2022-07-14,4,高雄市鳳山區,忠義里,5140.0,2022-07
r3588c2,2022-07-15,5,高雄市鳳山區,忠義里,7007.0,2022-07
r3588c2,2022-07-16,6,高雄市鳳山區,忠義里,16712.0,2022-07
r3588c2,2022-07-17,7,高雄市鳳山區,忠義里,16874.0,2022-07
r3588c2,2022-07-19,2,高雄市鳳山區,忠義里,6263.0,2022-07
r3588c2,2022-07-20,3,高雄市鳳山區,忠義里,11390.0,2022-07
r3588c2,2022-07-21,4,高雄市鳳山區,忠義里,7211.0,2022-07
r3588c2,2022-07-22,5,高雄市鳳山區,忠義里,8087.0,2022-07
r3588c2,2022-07-23,6,高雄市鳳山區,忠義里,19441.0,2022-07
r3588c2,2022-07-24,7,高雄市鳳山區,忠義里,18463.0,2022-07
r3588c2,2022-07-26,2,高雄市鳳山區,忠義里,10784.0,2022-07
r3588c2,2022-07-27,3,高雄市鳳山區,忠義里,8026.0,2022-07
r3588c2,2022-07-28,4,高雄市鳳山區,忠義里,11235.0,2022-07
r3588c2,2022-07-29,5,高雄市鳳山區,忠義里,10120.0,2022-07
r3588c2,2022-07-30,6,高雄市鳳山區,忠義里,18782.0,2022-07
r3588c2,2022-07-31,7,高雄市鳳山區,忠義里,18050.0,2022-07
r3588c2,2022-08-02,2,高雄市鳳山區,忠義里,11696.0,2022-08
r3588c2,2022-08-03,3,高雄市鳳山區,忠義里,12175.0,2022-08
r3588c2,2022-08-04,4,高雄市鳳山區,忠義里,10695.0,2022-08
r3588c2,2022-08-05,5,高雄市鳳山區,忠義里,10218.0,2022-08
r3588c2,2022-08-06,6,高雄市鳳山區,忠義里,19397.0,2022-08
r3588c2,2022-08-07,7,高雄市鳳山區,忠義里,19379.0,2022-08
r3588c2,2022-08-09,2,高雄市鳳山區,忠義里,10409.0,2022-08
r3588c2,2022-08-10,3,高雄市鳳山區,忠義里,7624.0,2022-08
r3588c2,2022-08-11,4,高雄市鳳山區,忠義里,7542.0,2022-08
r3588c2,2022-08-12,5,高雄市鳳山區,忠義里,9678.0,2022-08
r3588c2,2022-08-13,6,高雄市鳳山區,忠義里,21453.0,2022-08
r3588c2,2022-08-14,7,高雄市鳳山區,忠義里,18031.0,2022-08
r3588c2,2022-08-16,2,高雄市鳳山區,忠義里,9655.0,2022-08
r3588c2,2022-08-17,3,高雄市鳳山區,忠義里,13212.0,2022-08
r3588c2,2022-08-18,4,高雄市鳳山區,忠義里,8206.0,2022-08
r3588c2,2022-08-19,5,高雄市鳳山區,忠義里,9864.0,2022-08
r3588c2,2022-08-20,6,高雄市鳳山區,忠義里,13707.0,2022-08
r3588c2,2022-08-21,7,高雄市鳳山區,忠義里,21257.0,2022-08
r3588c2,2022-08-23,2,高雄市鳳山區,忠義里,9386.0,2022-08
r3588c2,2022-08-24,3,高雄市鳳山區,忠義里,11706.0,2022-08
r3588c2,2022-08-25,4,高雄市鳳山區,忠義里,10082.0,2022-08
r3588c2,2022-08-26,5,高雄市鳳山區,忠義里,10728.0,2022-08
r3588c2,2022-08-27,6,高雄市鳳山區,忠義里,14625.0,2022-08
r3588c2,2022-08-28,7,高雄市鳳山區,忠義里,17023.0,2022-08
r3588c2,2022-08-31,3,高雄市鳳山區,忠義里,7533.0,2022-08
r3588c2,2022-09-01,4,高雄市鳳山區,忠義里,10721.0,2022-09
r3588c2,2022-09-02,5,高雄市鳳山區,忠義里,6352.0,2022-09
r3588c2,2022-09-03,6,高雄市鳳山區,忠義里,14491.0,2022-09
r3588c2,2022-09-04,7,高雄市鳳山區,忠義里,19852.0,2022-09
r3588c2,2022-09-06,2,高雄市鳳山區,忠義里,5288.0,2022-09
r3588c2,2022-09-07,3,高雄市鳳山區,忠義里,5402.0,2022-09
r3588c2,2022-09-08,4,高雄市鳳山區,忠義里,8546.0,2022-09
r3588c2,2022-09-09,5,高雄市鳳山區,忠義里,17348.0,2022-09
r3588c2,2022-09-10,6,高雄市鳳山區,忠義里,17361.0,2022-09
r3588c2,2022-09-11,7,高雄市鳳山區,忠義里,18027.0,2022-09
r3588c2,2022-09-13,2,高雄市鳳山區,忠義里,4515.0,2022-09
r3588c2,2022-09-14,3,高雄市鳳山區,忠義里,5323.0,2022-09
r3588c2,2022-09-15,4,高雄市鳳山區,忠義里,8264.0,2022-09
r3588c2,2022-09-16,5,高雄市鳳山區,忠義里,5771.0,2022-09
r3588c2,2022-09-17,6,高雄市鳳山區,忠義里,19495.0,2022-09
r3588c2,2022-09-18,7,高雄市鳳山區,忠義里,23197.0,2022-09
r3588c2,2022-09-20,2,高雄市鳳山區,忠義里,5695.0,2022-09
r3588c2,2022-09-21,3,高雄市鳳山區,忠義里,5384.0,2022-09
r3588c2,2022-09-22,4,高雄市鳳山區,忠義里,5946.0,2022-09
r3588c2,2022-09-23,5,高雄市鳳山區,忠義里,6083.0,2022-09
r3588c2,2022-09-24,6,高雄市鳳山區,忠義里,21767.0,2022-09
r3588c2,2022-09-25,7,高雄市鳳山區,忠義里,18761.0,2022-09
r3588c2,2022-09-27,2,高雄市鳳山區,忠義里,8456.0,2022-09
r3588c2,2022-09-28,3,高雄市鳳山區,忠義里,6020.0,2022-09
r3588c2,2022-09-29,4,高雄市鳳山區,忠義里,9389.0,2022-09
r3588c2,2022-09-30,5,高雄市鳳山區,忠義里,6657.0,2022-09
r3588c2,2022-10-01,6,高雄市鳳山區,忠義里,17945.0,2022-10
r3588c2,2022-10-02,7,高雄市鳳山區,忠義里,18470.0,2022-10
r3588c2,2022-10-04,2,高雄市鳳山區,忠義里,3993.0,2022-10
r3588c2,2022-10-05,3,高雄市鳳山區,忠義里,11334.0,2022-10
r3588c2,2022-10-06,4,高雄市鳳山區,忠義里,9505.0,2022-10
r3588c2,2022-10-07,5,高雄市鳳山區,忠義里,8207.0,2022-10
r3588c2,2022-10-08,6,高雄市鳳山區,忠義里,17944.0,2022-10
r3588c2,2022-10-09,7,高雄市鳳山區,忠義里,20032.0,2022-10
r3588c2,2022-10-10,1,高雄市鳳山區,忠義里,15606.0,2022-10
r3588c2,2022-10-13,4,高雄市鳳山區,忠義里,5203.0,2022-10
r3588c2,2022-10-14,5,高雄市鳳山區,忠義里,7886.0,2022-10
r3588c2,2022-10-15,6,高雄市鳳山區,忠義里,16208.0,2022-10
r3588c2,2022-10-16,7,高雄市鳳山區,忠義里,22773.0,2022-10
r3588c2,2022-10-18,2,高雄市鳳山區,忠義里,7133.0,2022-10
r3588c2,2022-10-19,3,高雄市鳳山區,忠義里,4127.0,2022-10
r3588c2,2022-10-20,4,高雄市鳳山區,忠義里,6050.0,2022-10
r3588c2,2022-10-21,5,高雄市鳳山區,忠義里,5795.0,2022-10
r3588c2,2022-10-22,6,高雄市鳳山區,忠義里,14976.0,2022-10
r3588c2,2022-10-23,7,高雄市鳳山區,忠義里,21418.0,2022-10
r3588c2,2022-10-25,2,高雄市鳳山區,忠義里,6209.0,2022-10
r3588c2,2022-10-26,3,高雄市鳳山區,忠義里,6194.0,2022-10
r3588c2,2022-10-27,4,高雄市鳳山區,忠義里,9268.0,2022-10
r3588c2,2022-10-28,5,高雄市鳳山區,忠義里,6814.0,2022-10
r3588c2,2022-10-29,6,高雄市鳳山區,忠義里,17024.0,2022-10
r3588c2,2022-10-30,7,高雄市鳳山區,忠義里,20761.0,2022-10
r3588c2,2022-11-02,3,高雄市鳳山區,忠義里,9685.0,2022-11
r3588c2,2022-11-03,4,高雄市鳳山區,忠義里,6011.0,2022-11
r3588c2,2022-11-04,5,高雄市鳳山區,忠義里,7995.0,2022-11
r3588c2,2022-11-05,6,高雄市鳳山區,忠義里,21946.0,2022-11
r3588c2,2022-11-06,7,高雄市鳳山區,忠義里,22648.0,2022-11
r3588c2,2022-11-08,2,高雄市鳳山區,忠義里,7196.0,2022-11
r3588c2,2022-11-09,3,高雄市鳳山區,忠義里,9794.0,2022-11
r3588c2,2022-11-10,4,高雄市鳳山區,忠義里,7504.0,2022-11
r3588c2,2022-11-11,5,高雄市鳳山區,忠義里,5098.0,2022-11
r3588c2,2022-11-12,6,高雄市鳳山區,忠義里,19096.0,2022-11
r3588c2,2022-11-13,7,高雄市鳳山區,忠義里,18390.0,2022-11
r3588c2,2022-11-15,2,高雄市鳳山區,忠義里,8830.0,2022-11
r3588c2,2022-11-16,3,高雄市鳳山區,忠義里,5130.0,2022-11
r3588c2,2022-11-17,4,高雄市鳳山區,忠義里,5772.0,2022-11
r3588c2,2022-11-18,5,高雄市鳳山區,忠義里,5606.0,2022-11
r3588c2,2022-11-19,6,高雄市鳳山區,忠義里,18774.0,2022-11
r3588c2,2022-11-20,7,高雄市鳳山區,忠義里,17313.0,2022-11
r3588c2,2022-11-22,2,高雄市鳳山區,忠義里,6463.0,2022-11
r3588c2,2022-11-23,3,高雄市鳳山區,忠義里,5234.0,2022-11
r3588c2,2022-11-24,4,高雄市鳳山區,忠義里,7556.0,2022-11
r3588c2,2022-11-25,5,高雄市鳳山區,忠義里,5312.0,2022-11
r3588c2,2022-11-26,6,高雄市鳳山區,忠義里,18826.0,2022-11
r3588c2,2022-11-27,7,高雄市鳳山區,忠義里,17384.0,2022-11
r3588c2,2022-11-29,2,高雄市鳳山區,忠義里,6965.0,2022-11
r3588c2,2022-11-30,3,高雄市鳳山區,忠義里,7931.0,2022-11
r3588c2,2022-12-01,4,高雄市鳳山區,忠義里,6125.0,2022-12
r3588c2,2022-12-02,5,高雄市鳳山區,忠義里,10131.0,2022-12
r3588c2,2022-12-03,6,高雄市鳳山區,忠義里,17512.0,2022-12
r3588c2,2022-12-04,7,高雄市鳳山區,忠義里,20433.0,2022-12
r3588c2,2022-12-06,2,高雄市鳳山區,忠義里,7443.0,2022-12
r3588c2,2022-12-07,3,高雄市鳳山區,忠義里,6380.0,2022-12
r3588c2,2022-12-08,4,高雄市鳳山區,忠義里,4018.0,2022-12
r3588c2,2022-12-09,5,高雄市鳳山區,忠義里,5903.0,2022-12
r3588c2,2022-12-10,6,高雄市鳳山區,忠義里,19486.0,2022-12
r3588c2,2022-12-11,7,高雄市鳳山區,忠義里,15547.0,2022-12
r3588c2,2022-12-13,2,高雄市鳳山區,忠義里,6779.0,2022-12
r3588c2,2022-12-14,3,高雄市鳳山區,忠義里,5181.0,2022-12
r3588c2,2022-12-15,4,高雄市鳳山區,忠義里,7991.0,2022-12
r3588c2,2022-12-16,5,高雄市鳳山區,忠義里,5406.0,2022-12
r3588c2,2022-12-17,6,高雄市鳳山區,忠義里,14257.0,2022-12
r3588c2,2022-12-18,7,高雄市鳳山區,忠義里,19607.0,2022-12
r3588c2,2022-12-20,2,高雄市鳳山區,忠義里,5964.0,2022-12
r3588c2,2022-12-21,3,高雄市鳳山區,忠義里,8849.0,2022-12
r3588c2,2022-12-22,4,高雄市鳳山區,忠義里,3740.0,2022-12
r3588c2,2022-12-23,5,高雄市鳳山區,忠義里,5430.0,2022-12
r3588c2,2022-12-24,6,高雄市鳳山區,忠義里,15119.0,2022-12
r3588c2,2022-12-25,7,高雄市鳳山區,忠義里,25851.0,2022-12
r3588c2,2022-12-27,2,高雄市鳳山區,忠義里,6224.0,2022-12
r3588c2,2022-12-28,3,高雄市鳳山區,忠義里,3999.0,2022-12
r3588c2,2022-12-29,4,高雄市鳳山區,忠義里,7314.0,2022-12
r3588c2,2022-12-30,5,高雄市鳳山區,忠義里,8486.0,2022-12
r3588c2,2022-12-31,6,高雄市鳳山區,忠義里,17743.0,2022-12
r3588c2,2023-01-01,7,高雄市鳳山區,忠義里,17175.0,2023-01
r3588c2,2023-01-02,1,高雄市鳳山區,忠義里,14176.0,2023-01
r3588c2,2023-01-04,3,高雄市鳳山區,忠義里,4946.0,2023-01
r3588c2,2023-01-05,4,高雄市鳳山區,忠義里,5155.0,2023-01
r3588c2,2023-01-06,5,高雄市鳳山區,忠義里,5890.0,2023-01
r3588c2,2023-01-07,6,高雄市鳳山區,忠義里,5583.0,2023-01
r3588c2,2023-01-08,7,高雄市鳳山區,忠義里,20025.0,2023-01
r3588c2,2023-01-10,2,高雄市鳳山區,忠義里,5739.0,2023-01
r3588c2,2023-01-11,3,高雄市鳳山區,忠義里,5383.0,2023-01
r3588c2,2023-01-12,4,高雄市鳳山區,忠義里,6662.0,2023-01
r3588c2,2023-01-13,5,高雄市鳳山區,忠義里,4719.0,2023-01
r3588c2,2023-01-14,6,高雄市鳳山區,忠義里,21927.0,2023-01
r3588c2,2023-01-15,7,高雄市鳳山區,忠義里,19427.0,2023-01
r3588c2,2023-01-17,2,高雄市鳳山區,忠義里,7478.0,2023-01
r3588c2,2023-01-18,3,高雄市鳳山區,忠義里,9657.0,2023-01
r3588c2,2023-01-19,4,高雄市鳳山區,忠義里,10793.0,2023-01
r3588c2,2023-01-20,5,高雄市鳳山區,忠義里,20807.0,2023-01
r3588c2,2023-01-25,3,高雄市鳳山區,忠義里,35225.0,2023-01
r3588c2,2023-01-26,4,高雄市鳳山區,忠義里,23256.0,2023-01
r3588c2,2023-01-27,5,高雄市鳳山區,忠義里,15175.0,2023-01
r3588c2,2023-01-28,6,高雄市鳳山區,忠義里,15577.0,2023-01
r3588c2,2023-01-29,7,高雄市鳳山區,忠義里,16770.0,2023-01
r3588c2,2023-01-30,1,高雄市鳳山區,忠義里,5720.0,2023-01
r3588c2,2023-01-31,2,高雄市鳳山區,忠義里,15947.0,2023-01
r3588c2,2023-02-01,3,高雄市鳳山區,忠義里,11853.0,2023-02
r3588c2,2023-02-02,4,高雄市鳳山區,忠義里,8898.0,2023-02
r3588c2,2023-02-03,5,高雄市鳳山區,忠義里,6869.0,2023-02
r3588c2,2023-02-04,6,高雄市鳳山區,忠義里,16070.0,2023-02
r3588c2,2023-02-05,7,高雄市鳳山區,忠義里,20446.0,2023-02
r3588c2,2023-02-07,2,高雄市鳳山區,忠義里,8551.0,2023-02
r3588c2,2023-02-08,3,高雄市鳳山區,忠義里,9069.0,2023-02
r3588c2,2023-02-09,4,高雄市鳳山區,忠義里,8658.0,2023-02
r3588c2,2023-02-10,5,高雄市鳳山區,忠義里,11805.0,2023-02
r3588c2,2023-02-11,6,高雄市鳳山區,忠義里,20157.0,2023-02
r3588c2,2023-02-12,7,高雄市鳳山區,忠義里,19559.0,2023-02
r3588c2,2023-02-14,2,高雄市鳳山區,忠義里,4557.0,2023-02
r3588c2,2023-02-15,3,高雄市鳳山區,忠義里,10114.0,2023-02
r3588c2,2023-02-16,4,高雄市鳳山區,忠義里,4245.0,2023-02
r3588c2,2023-02-17,5,高雄市鳳山區,忠義里,7110.0,2023-02
r3588c2,2023-02-18,6,高雄市鳳山區,忠義里,12801.0,2023-02
r3588c2,2023-02-19,7,高雄市鳳山區,忠義里,24285.0,2023-02
r3588c2,2023-02-21,2,高雄市鳳山區,忠義里,10136.0,2023-02
r3588c2,2023-02-22,3,高雄市鳳山區,忠義里,6544.0,2023-02
r3588c2,2023-02-23,4,高雄市鳳山區,忠義里,4348.0,2023-02
r3588c2,2023-02-24,5,高雄市鳳山區,忠義里,7552.0,2023-02
r3588c2,2023-02-25,6,高雄市鳳山區,忠義里,19677.0,2023-02
r3588c2,2023-02-26,7,高雄市鳳山區,忠義里,18230.0,2023-02
r3588c2,2023-02-27,1,高雄市鳳山區,忠義里,15580.0,2023-02
r3588c2,2023-02-28,2,高雄市鳳山區,忠義里,17410.0,2023-02
r3588c2,2023-03-03,5,高雄市鳳山區,忠義里,7504.0,2023-03
r3588c2,2023-03-04,6,高雄市鳳山區,忠義里,19168.0,2023-03
r3588c2,2023-03-05,7,高雄市鳳山區,忠義里,20292.0,2023-03
r3588c2,2023-03-07,2,高雄市鳳山區,忠義里,7900.0,2023-03
r3588c2,2023-03-08,3,高雄市鳳山區,忠義里,5507.0,2023-03
r3588c2,2023-03-09,4,高雄市鳳山區,忠義里,5434.0,2023-03
r3588c2,2023-03-10,5,高雄市鳳山區,忠義里,5704.0,2023-03
r3588c2,2023-03-11,6,高雄市鳳山區,忠義里,22990.0,2023-03
r3588c2,2023-03-12,7,高雄市鳳山區,忠義里,24034.0,2023-03
r3588c2,2023-03-14,2,高雄市鳳山區,忠義里,6908.0,2023-03
r3588c2,2023-03-15,3,高雄市鳳山區,忠義里,7439.0,2023-03
r3588c2,2023-03-16,4,高雄市鳳山區,忠義里,4945.0,2023-03
r3588c2,2023-03-17,5,高雄市鳳山區,忠義里,7263.0,2023-03
r3588c2,2023-03-18,6,高雄市鳳山區,忠義里,21290.0,2023-03
r3588c2,2023-03-19,7,高雄市鳳山區,忠義里,18088.0,2023-03
r3588c2,2023-03-21,2,高雄市鳳山區,忠義里,6819.0,2023-03
r3588c2,2023-03-22,3,高雄市鳳山區,忠義里,4765.0,2023-03
r3588c2,2023-03-23,4,高雄市鳳山區,忠義里,5077.0,2023-03
r3588c2,2023-03-24,5,高雄市鳳山區,忠義里,6588.0,2023-03
r3588c2,2023-03-25,6,高雄市鳳山區,忠義里,8256.0,2023-03
r3588c2,2023-03-26,7,高雄市鳳山區,忠義里,18573.0,2023-03
r3588c2,2023-03-28,2,高雄市鳳山區,忠義里,7642.0,2023-03
r3588c2,2023-03-29,3,高雄市鳳山區,忠義里,8361.0,2023-03
r3588c2,2023-03-30,4,高雄市鳳山區,忠義里,6584.0,2023-03
r3588c2,2023-03-31,5,高雄市鳳山區,忠義里,9290.0,2023-03
r3588c2,2023-04-01,6,高雄市鳳山區,忠義里,16355.0,2023-04
r3588c2,2023-04-02,7,高雄市鳳山區,忠義里,25217.0,2023-04
r3588c2,2023-04-03,1,高雄市鳳山區,忠義里,22416.0,2023-04
r3588c2,2023-04-04,2,高雄市鳳山區,忠義里,19986.0,2023-04
r3588c2,2023-04-05,3,高雄市鳳山區,忠義里,13453.0,2023-04
r3588c2,2023-04-08,6,高雄市鳳山區,忠義里,18591.0,2023-04
r3588c2,2023-04-09,7,高雄市鳳山區,忠義里,19322.0,2023-04
r3588c2,2023-04-11,2,高雄市鳳山區,忠義里,5938.0,2023-04
r3588c2,2023-04-14,5,高雄市鳳山區,忠義里,7243.0,2023-04
r3588c2,2023-04-15,6,高雄市鳳山區,忠義里,14484.0,2023-04
r3588c2,2023-04-16,7,高雄市鳳山區,忠義里,25776.0,2023-04
r3588c2,2023-04-18,2,高雄市鳳山區,忠義里,11645.0,2023-04
r3588c2,2023-04-19,3,高雄市鳳山區,忠義里,6322.0,2023-04
r3588c2,2023-04-20,4,高雄市鳳山區,忠義里,7317.0,2023-04
r3588c2,2023-04-21,5,高雄市鳳山區,忠義里,7108.0,2023-04
r3588c2,2023-04-22,6,高雄市鳳山區,忠義里,15478.0,2023-04
r3588c2,2023-04-23,7,高雄市鳳山區,忠義里,24662.0,2023-04
r3588c2,2023-04-25,2,高雄市鳳山區,忠義里,5305.0,2023-04
r3588c2,2023-04-26,3,高雄市鳳山區,忠義里,6623.0,2023-04
r3588c2,2023-04-27,4,高雄市鳳山區,忠義里,6949.0,2023-04
r3588c2,2023-04-28,5,高雄市鳳山區,忠義里,8658.0,2023-04
r3588c2,2023-04-29,6,高雄市鳳山區,忠義里,20610.0,2023-04
r3588c2,2023-04-30,7,高雄市鳳山區,忠義里,24380.0,2023-04
r3588c2,2023-05-01,1,高雄市鳳山區,忠義里,14629.0,2023-05
r3588c2,2023-05-04,4,高雄市鳳山區,忠義里,6472.0,2023-05
r3588c2,2023-05-05,5,高雄市鳳山區,忠義里,4547.0,2023-05
r3588c2,2023-05-06,6,高雄市鳳山區,忠義里,21580.0,2023-05
r3588c2,2023-05-07,7,高雄市鳳山區,忠義里,24488.0,2023-05
r3588c2,2023-05-10,3,高雄市鳳山區,忠義里,5655.0,2023-05
r3588c2,2023-05-11,4,高雄市鳳山區,忠義里,7279.0,2023-05
r3588c2,2023-05-12,5,高雄市鳳山區,忠義里,6886.0,2023-05
r3588c2,2023-05-13,6,高雄市鳳山區,忠義里,15653.0,2023-05
r3588c2,2023-05-14,7,高雄市鳳山區,忠義里,19535.0,2023-05
r3588c2,2023-05-16,2,高雄市鳳山區,忠義里,2887.0,2023-05
r3588c2,2023-05-17,3,高雄市鳳山區,忠義里,9755.0,2023-05
r3588c2,2023-05-18,4,高雄市鳳山區,忠義里,8703.0,2023-05
r3588c2,2023-05-19,5,高雄市鳳山區,忠義里,8036.0,2023-05
r3588c2,2023-05-20,6,高雄市鳳山區,忠義里,16509.0,2023-05
r3588c2,2023-05-21,7,高雄市鳳山區,忠義里,20891.0,2023-05
r3588c2,2023-05-23,2,高雄市鳳山區,忠義里,9503.0,2023-05
r3588c2,2023-05-24,3,高雄市鳳山區,忠義里,6971.0,2023-05
r3588c2,2023-05-25,4,高雄市鳳山區,忠義里,6064.0,2023-05
r3588c2,2023-05-26,5,高雄市鳳山區,忠義里,6860.0,2023-05
r3588c2,2023-05-27,6,高雄市鳳山區,忠義里,15699.0,2023-05
r3588c2,2023-05-28,7,高雄市鳳山區,忠義里,23671.0,2023-05
r3588c2,2023-05-30,2,高雄市鳳山區,忠義里,6404.0,2023-05
r3588c2,2023-05-31,3,高雄市鳳山區,忠義里,7457.0,2023-05
r3588c2,2023-06-01,4,高雄市鳳山區,忠義里,4406.0,2023-06
r3588c2,2023-06-02,5,高雄市鳳山區,忠義里,4527.0,2023-06
r3588c2,2023-06-03,6,高雄市鳳山區,忠義里,23971.0,2023-06
r3588c2,2023-06-04,7,高雄市鳳山區,忠義里,19268.0,2023-06
r3588c2,2023-06-06,2,高雄市鳳山區,忠義里,7012.0,2023-06
r3588c2,2023-06-07,3,高雄市鳳山區,忠義里,9809.0,2023-06
r3588c2,2023-06-08,4,高雄市鳳山區,忠義里,4763.0,2023-06
r3588c2,2023-06-09,5,高雄市鳳山區,忠義里,5435.0,2023-06
r3588c2,2023-06-10,6,高雄市鳳山區,忠義里,18974.0,2023-06
r3588c2,2023-06-11,7,高雄市鳳山區,忠義里,13136.0,2023-06
r3588c2,2023-06-13,2,高雄市鳳山區,忠義里,6065.0,2023-06
r3588c2,2023-06-14,3,高雄市鳳山區,忠義里,4106.0,2023-06
r3588c2,2023-06-15,4,高雄市鳳山區,忠義里,2030.0,2023-06
r3588c2,2023-06-16,5,高雄市鳳山區,忠義里,7445.0,2023-06
r3588c2,2023-06-17,6,高雄市鳳山區,忠義里,10579.0,2023-06
r3588c2,2023-06-18,7,高雄市鳳山區,忠義里,26108.0,2023-06
r3588c2,2023-06-20,2,高雄市鳳山區,忠義里,10589.0,2023-06
r3588c2,2023-06-21,3,高雄市鳳山區,忠義里,6543.0,2023-06
r3588c2,2023-06-22,4,高雄市鳳山區,忠義里,17182.0,2023-06
r3588c2,2023-06-23,5,高雄市鳳山區,忠義里,21179.0,2023-06
r3588c2,2023-06-24,6,高雄市鳳山區,忠義里,13962.0,2023-06
r3588c2,2023-06-25,7,高雄市鳳山區,忠義里,22439.0,2023-06
r3588c2,2023-06-28,3,高雄市鳳山區,忠義里,5273.0,2023-06
r3588c2,2023-06-29,4,高雄市鳳山區,忠義里,5955.0,2023-06
r3588c2,2023-06-30,5,高雄市鳳山區,忠義里,9998.0,2023-06
r3588c2,2023-07-01,6,高雄市鳳山區,忠義里,15572.0,2023-07
r3588c2,2023-07-02,7,高雄市鳳山區,忠義里,18754.0,2023-07
r3588c2,2023-07-04,2,高雄市鳳山區,忠義里,10589.0,2023-07
r3588c2,2023-07-05,3,高雄市鳳山區,忠義里,10482.0,2023-07
r3588c2,2023-07-06,4,高雄市鳳山區,忠義里,11982.0,2023-07
r3588c2,2023-07-07,5,高雄市鳳山區,忠義里,7532.0,2023-07
r3588c2,2023-07-08,6,高雄市鳳山區,忠義里,16576.0,2023-07
r3588c2,2023-07-09,7,高雄市鳳山區,忠義里,25226.0,2023-07
r3588c2,2023-07-11,2,高雄市鳳山區,忠義里,17575.0,2023-07
r3588c2,2023-07-12,3,高雄市鳳山區,忠義里,10083.0,2023-07
r3588c2,2023-07-13,4,高雄市鳳山區,忠義里,10441.0,2023-07
r3588c2,2023-07-14,5,高雄市鳳山區,忠義里,11725.0,2023-07
r3588c2,2023-07-15,6,高雄市鳳山區,忠義里,19981.0,2023-07
r3588c2,2023-07-16,7,高雄市鳳山區,忠義里,23298.0,2023-07
r3588c2,2023-07-18,2,高雄市鳳山區,忠義里,11566.0,2023-07
r3588c2,2023-07-19,3,高雄市鳳山區,忠義里,5962.0,2023-07
r3588c2,2023-07-20,4,高雄市鳳山區,忠義里,9291.0,2023-07
r3588c2,2023-07-21,5,高雄市鳳山區,忠義里,8838.0,2023-07
r3588c2,2023-07-22,6,高雄市鳳山區,忠義里,21876.0,2023-07
r3588c2,2023-07-23,7,高雄市鳳山區,忠義里,21268.0,2023-07
r3588c2,2023-07-25,2,高雄市鳳山區,忠義里,7458.0,2023-07
r3588c2,2023-07-26,3,高雄市鳳山區,忠義里,4019.0,2023-07
r3588c2,2023-07-27,4,高雄市鳳山區,忠義里,16227.0,2023-07
r3588c2,2023-07-28,5,高雄市鳳山區,忠義里,4284.0,2023-07
r3588c2,2023-07-29,6,高雄市鳳山區,忠義里,17859.0,2023-07
r3588c2,2023-07-30,7,高雄市鳳山區,忠義里,20555.0,2023-07
r3588c2,2023-08-01,2,高雄市鳳山區,忠義里,9524.0,2023-08
r3588c2,2023-08-02,3,高雄市鳳山區,忠義里,9254.0,2023-08
r3588c2,2023-08-03,4,高雄市鳳山區,忠義里,10014.0,2023-08
r3588c2,2023-08-04,5,高雄市鳳山區,忠義里,7916.0,2023-08
r3588c2,2023-08-05,6,高雄市鳳山區,忠義里,21803.0,2023-08
r3588c2,2023-08-06,7,高雄市鳳山區,忠義里,19266.0,2023-08
r3588c2,2023-08-08,2,高雄市鳳山區,忠義里,6825.0,2023-08
r3588c2,2023-08-09,3,高雄市鳳山區,忠義里,10033.0,2023-08
r3588c2,2023-08-10,4,高雄市鳳山區,忠義里,5489.0,2023-08
r3588c2,2023-08-11,5,高雄市鳳山區,忠義里,9712.0,2023-08
r3588c2,2023-08-12,6,高雄市鳳山區,忠義里,24423.0,2023-08
r3588c2,2023-08-13,7,高雄市鳳山區,忠義里,15543.0,2023-08
r3588c2,2023-08-15,2,高雄市鳳山區,忠義里,9352.0,2023-08
r3588c2,2023-08-16,3,高雄市鳳山區,忠義里,8347.0,2023-08
r3588c2,2023-08-17,4,高雄市鳳山區,忠義里,7632.0,2023-08
r3588c2,2023-08-18,5,高雄市鳳山區,忠義里,5708.0,2023-08
r3588c2,2023-08-19,6,高雄市鳳山區,忠義里,14381.0,2023-08
r3588c2,2023-08-20,7,高雄市鳳山區,忠義里,16605.0,2023-08
r3588c2,2023-08-23,3,高雄市鳳山區,忠義里,16186.0,2023-08
r3588c2,2023-08-24,4,高雄市鳳山區,忠義里,7659.0,2023-08
r3588c2,2023-08-25,5,高雄市鳳山區,忠義里,11296.0,2023-08
